slot_id,slot_width,mac,desc,isiot,ethlen,ethsum,ethstd,remote_ip,avg_ttl,tcp_udp_ratio,ports,tcpts_skew,max_winds,udns,dns,avg_ua
1523491083.78,120,20:df:b9:20:87:39,Google Home Mini,1,232,36252,1.5563077248742778,10,94.7358490566,0.5,6,53.64590964997199,14600,4,20,
1545327983.4,60,5c:70:a3:61:5a:04,nexus 5x,0,273,37739,0.7657833942962134,20,64.0,0.6,5,767.4305308132069,65535,17,17,90.4
1545327983.4,180,5c:70:a3:23:71:dc,LgElectr_23:71:dc,0,409,76330,0.5868408677469155,22,69.3090909091,0.454545454545,11,3.5069802735078834,65535,17,20,53.4
